JURISDICTION,COUNTY,YEAR,APN,STREET_ADDRESS,EXISTING_USE_TYPE,NUM_OF_UNITS,SURPLUS_TYPE,PARCEL_SIZE,NOTES
COACHELLA,RIVERSIDE,2021,767-720-013,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2034
COACHELLA,RIVERSIDE,2021,767-720-014,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2035
COACHELLA,RIVERSIDE,2021,767-720-015,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2036
COACHELLA,RIVERSIDE,2021,767-720-016,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2037
COACHELLA,RIVERSIDE,2021,767-720-017,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2038
COACHELLA,RIVERSIDE,2021,767-720-018,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2039
COACHELLA,RIVERSIDE,2021,767-720-019,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2040
COACHELLA,RIVERSIDE,2021,767-721-001,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2041
COACHELLA,RIVERSIDE,2021,767-721-002,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2042
COACHELLA,RIVERSIDE,2021,767-721-003,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2043
COACHELLA,RIVERSIDE,2021,767-721-004,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2044
COACHELLA,RIVERSIDE,2021,767-721-005,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2045
COACHELLA,RIVERSIDE,2021,767-721-006,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2046
COACHELLA,RIVERSIDE,2021,767-721-007,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2047
COACHELLA,RIVERSIDE,2021,767-721-008,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2048
COACHELLA,RIVERSIDE,2021,767-721-009,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2049
COACHELLA,RIVERSIDE,2021,767-721-010,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2050
COACHELLA,RIVERSIDE,2021,767-721-011,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2051
COACHELLA,RIVERSIDE,2021,767-721-012,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2052
COACHELLA,RIVERSIDE,2021,767-721-013,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2053
COACHELLA,RIVERSIDE,2021,767-721-014,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2054
COACHELLA,RIVERSIDE,2021,767-721-015,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2055
COACHELLA,RIVERSIDE,2021,767-721-016,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2056
COACHELLA,RIVERSIDE,2021,767-721-017,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2057
COACHELLA,RIVERSIDE,2021,767-721-018,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2058
COACHELLA,RIVERSIDE,2021,767-721-019,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2059
COACHELLA,RIVERSIDE,2021,767-721-020,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2060
COACHELLA,RIVERSIDE,2021,767-721-021,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2061
COACHELLA,RIVERSIDE,2021,767-721-022,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2062
COACHELLA,RIVERSIDE,2021,767-721-023,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2063
COACHELLA,RIVERSIDE,2021,767-721-024,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2064
COACHELLA,RIVERSIDE,2021,767-721-025,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2065
COACHELLA,RIVERSIDE,2021,767-721-026,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2066
COACHELLA,RIVERSIDE,2021,767-721-027,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2067
COACHELLA,RIVERSIDE,2021,767-721-028,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2068
COACHELLA,RIVERSIDE,2021,767-721-029,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2069
COACHELLA,RIVERSIDE,2021,767-721-030,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2070
COACHELLA,RIVERSIDE,2021,767-721-031,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2071
COACHELLA,RIVERSIDE,2021,767-721-032,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2072
COACHELLA,RIVERSIDE,2021,767-721-033,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2073
COACHELLA,RIVERSIDE,2021,767-721-034,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2074
COACHELLA,RIVERSIDE,2021,767-721-035,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2075
COACHELLA,RIVERSIDE,2021,767-721-036,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2076
COACHELLA,RIVERSIDE,2021,767-721-039,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2077
COACHELLA,RIVERSIDE,2021,767-721-040,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2078
COACHELLA,RIVERSIDE,2021,767-721-041,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2079
COACHELLA,RIVERSIDE,2021,767-721-042,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2080
COACHELLA,RIVERSIDE,2021,767-721-043,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2081
COACHELLA,RIVERSIDE,2021,767-721-044,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2082
COACHELLA,RIVERSIDE,2021,767-721-045,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2083
COACHELLA,RIVERSIDE,2021,767-722-001,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2084
COACHELLA,RIVERSIDE,2021,767-722-002,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2085
COACHELLA,RIVERSIDE,2021,767-722-003,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2086
COACHELLA,RIVERSIDE,2021,767-722-004,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2087
COACHELLA,RIVERSIDE,2021,767-722-005,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2088
COACHELLA,RIVERSIDE,2021,767-722-006,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2089
COACHELLA,RIVERSIDE,2021,767-722-007,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2090
COACHELLA,RIVERSIDE,2021,767-722-008,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2091
COACHELLA,RIVERSIDE,2021,767-722-009,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2092
COACHELLA,RIVERSIDE,2021,767-722-010,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2093
COACHELLA,RIVERSIDE,2021,767-722-011,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2094
COACHELLA,RIVERSIDE,2021,767-722-012,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2095
COACHELLA,RIVERSIDE,2021,767-722-013,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2096
COACHELLA,RIVERSIDE,2021,767-722-014,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2097
COACHELLA,RIVERSIDE,2021,767-722-015,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2098
COACHELLA,RIVERSIDE,2021,767-722-016,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2099
COACHELLA,RIVERSIDE,2021,767-730-001,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2100
COACHELLA,RIVERSIDE,2021,767-730-002,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2101
COACHELLA,RIVERSIDE,2021,767-730-003,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2102
COACHELLA,RIVERSIDE,2021,767-730-004,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2103
COACHELLA,RIVERSIDE,2021,767-730-005,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2104
COACHELLA,RIVERSIDE,2021,767-730-006,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2105
COACHELLA,RIVERSIDE,2021,767-730-007,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2106
COACHELLA,RIVERSIDE,2021,767-730-008,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2107
COACHELLA,RIVERSIDE,2021,767-730-009,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2108
COACHELLA,RIVERSIDE,2021,767-730-010,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2109
COACHELLA,RIVERSIDE,2021,767-730-011,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2110
COACHELLA,RIVERSIDE,2021,767-730-012,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2111
COACHELLA,RIVERSIDE,2021,767-730-013,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2112
COACHELLA,RIVERSIDE,2021,767-730-014,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2113
COACHELLA,RIVERSIDE,2021,767-730-016,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2114
COACHELLA,RIVERSIDE,2021,767-730-017,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2115
COACHELLA,RIVERSIDE,2021,767-730-018,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2116
COACHELLA,RIVERSIDE,2021,767-730-019,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2117
COACHELLA,RIVERSIDE,2021,767-730-020,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2118
COACHELLA,RIVERSIDE,2021,767-730-021,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2119
COACHELLA,RIVERSIDE,2021,767-730-022,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2120
COACHELLA,RIVERSIDE,2021,767-730-023,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2121
COACHELLA,RIVERSIDE,2021,767-730-024,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2122
COACHELLA,RIVERSIDE,2021,767-730-025,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2123
COACHELLA,RIVERSIDE,2021,767-730-026,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2124
COACHELLA,RIVERSIDE,2021,767-730-027,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2125
COACHELLA,RIVERSIDE,2021,767-730-028,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2126
COACHELLA,RIVERSIDE,2021,767-730-029,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2127
COACHELLA,RIVERSIDE,2021,767-730-030,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2128
COACHELLA,RIVERSIDE,2021,767-730-031,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2129
COACHELLA,RIVERSIDE,2021,767-730-032,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2130
COACHELLA,RIVERSIDE,2021,767-730-033,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2131
COACHELLA,RIVERSIDE,2021,767-730-034,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2132
COACHELLA,RIVERSIDE,2021,767-730-035,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2133
COACHELLA,RIVERSIDE,2021,767-730-036,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2134
COACHELLA,RIVERSIDE,2021,767-730-037,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2135
COACHELLA,RIVERSIDE,2021,767-730-038,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2136
COACHELLA,RIVERSIDE,2021,767-730-039,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2137
COACHELLA,RIVERSIDE,2021,767-730-040,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2138
COACHELLA,RIVERSIDE,2021,767-730-041,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2139
COACHELLA,RIVERSIDE,2021,767-730-042,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2140
COACHELLA,RIVERSIDE,2021,767-730-043,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2141
COACHELLA,RIVERSIDE,2021,767-730-044,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2142
COACHELLA,RIVERSIDE,2021,767-730-045,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2143
COACHELLA,RIVERSIDE,2021,767-730-046,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2144
COACHELLA,RIVERSIDE,2021,767-730-047,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2145
COACHELLA,RIVERSIDE,2021,767-730-048,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2146
COACHELLA,RIVERSIDE,2021,767-730-049,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2147
COACHELLA,RIVERSIDE,2021,767-730-050,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2148
COACHELLA,RIVERSIDE,2021,767-731-008,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2149
COACHELLA,RIVERSIDE,2021,767-731-009,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2150
COACHELLA,RIVERSIDE,2021,767-731-010,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2151
COACHELLA,RIVERSIDE,2021,767-731-011,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2152
COACHELLA,RIVERSIDE,2021,767-731-012,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2153
COACHELLA,RIVERSIDE,2021,767-731-013,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2154
COACHELLA,RIVERSIDE,2021,767-731-014,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2155
COACHELLA,RIVERSIDE,2021,767-731-015,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2156
COACHELLA,RIVERSIDE,2021,767-731-016,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2157
COACHELLA,RIVERSIDE,2021,767-731-017,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2158
COACHELLA,RIVERSIDE,2021,767-731-018,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2159
COACHELLA,RIVERSIDE,2021,767-731-019,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2160
COACHELLA,RIVERSIDE,2021,767-731-020,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2161
COACHELLA,RIVERSIDE,2021,767-731-021,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2162
COACHELLA,RIVERSIDE,2021,767-731-022,"SE Corner of Ave 50 + Calhoun St., Coachella, CA 92236",Vacant,0,Surplus Land,37.3,Part of 37.3 Acre Property and sold in 2163
MARINA,MONTEREY,2021,031-112-001-000,3200 IMJIN RD,Public Facilities,0,Excess,0,AIRPORT PROPERTY - DEED RESTRICTED
MARINA,MONTEREY,2021,031-112-002-000,3220 IMJIN RD,Public Facilities,0,Excess,0,AIRPORT PROPERTY - DEED RESTRICTED
MARINA,MONTEREY,2021,031-112-003-000,,Public Facilities,0,Excess,0,AIRPORT PROPERTY - DEED RESTRICTED
MARINA,MONTEREY,2021,031-112-004-000,3230 IMJIN RD,Public Facilities,0,Excess,0,AIRPORT PROPERTY - DEED RESTRICTED
MARINA,MONTEREY,2021,031-112-005-000,3240 IMJIN RD,Public Facilities,0,Excess,0,AIRPORT PROPERTY - DEED RESTRICTED
